1, 0, 0
-2.61, 8.78, -16.56
-2.38, 10.27, -13.05
-0.61, 12.57, -2.78
-1.0, 13.18, -4.34
-0.27, 15.1, -1.02
-0.77, 15.4, -2.86
-0.73, 15.02, -2.78
-0.46, 14.1, -1.87
-0.27, 13.99, -1.11
-0.11, 11.65, -0.54
-0.04, 11.3, -0.2
0.65, 9.92, 3.75
0.38, 7.63, 2.85
-0.04, 8.24, -0.28
0.77, 7.66, 5.74
0.61, 7.93, 4.4
0.15, 9.73, 0.88
0.42, 9.81, 2.45
0.38, 11.88, 1.83
0.11, 13.49, 0.47
0.46, 13.99, 1.88
0.08, 14.94, 0.31
0.08, 14.14, 0.32
-0.54, 14.14, -2.19
-0.77, 12.57, -3.51
-0.8, 11.88, -3.85
-0.9599999, 10.81, -5.07
-1.03, 9.5, -6.19
-1.03, 8.47, -6.93
-0.88, 7.4, -6.78
-1.3, 7.93, -9.31
-1.53, 8.24, -10.52
-1.11, 8.93, -7.09
-1.0, 10.61, -5.38
-0.77, 11.65, -3.78
-0.69, 12.45, -3.17
-0.34, 13.49, -1.44
-0.57, 14.49, -2.25
-0.54, 14.26, -2.17
-0.08, 14.26, -0.32
-0.08, 13.11, -0.35
-0.34, 12.03, -1.62
-0.11, 10.69, -0.59
0.04, 9.01, 0.25
0.04, 9.01, 0.25
0.34, 8.16, 2.39
0.57, 7.93, 4.11
0.27, 9.24, 1.67
0.19, 10.23, 1.06
0.27, 11.84, 1.31
0.42, 12.45, 1.93
-0.04, 14.03, -0.16
-0.19, 14.49, -0.75
-0.23, 14.29, -0.92
-0.42, 13.53, -1.78
0.11, 12.65, 0.5
-0.77, 11.42, -3.86
-0.77, 10.69, -4.12
-1.11, 9.24, -6.85
-1.19, 8.24, -8.22
-0.73, 7.74, -5.39
-0.92, 8.2, -6.4
-1.07, 8.28, -7.36
-0.9599999, 9.35, -5.86
-0.92, 10.46, -5.03
-0.88, 11.92, -4.22
-0.84, 12.38, -3.88
-0.11, 13.64, -0.46
-0.34, 14.03, -1.39
-0.57, 13.53, -2.41
-0.04, 13.26, -0.17
0.15, 12.61, 0.68
-0.34, 11.23, -1.73
0.08, 10.35, 0.44
0.0, 9.27, 0.0
-0.42, 8.74, -2.75
0.54, 8.01, 3.86
0.61, 8.58, 4.07
0.46, 8.74, 3.01
0.15, 9.77, 0.88
0.23, 11.96, 1.1
-0.19, 12.84, -0.85
0.19, 13.53, 0.8
0.04, 13.8, 0.17
-0.46, 13.37, -1.97
-0.38, 13.22, -1.65
-0.69, 11.99, -3.29
-0.42, 10.73, -2.24
-1.07, 10.0, -6.11
-0.65, 9.2, -4.04
-0.8, 8.35, -5.47
-0.9599999, 8.28, -6.61
-1.0, 8.51, -6.7
-0.92, 10.92, -4.82
-0.57, 12.11, -2.69
-0.8, 12.57, -3.64
-0.5, 13.3, -2.15
-0.38, 13.34, -1.63
-0.54, 13.07, -2.37
-0.42, 13.18, -1.83
-0.04, 12.22, -0.19
0.19, 10.96, 0.99
0.04, 10.0, 0.23
-0.08, 9.31, -0.49
0.31, 8.74, 2.03
0.15, 8.16, 1.05
0.46, 8.85, 2.98
0.04, 9.39, 0.24
0.19, 9.96, 1.09
0.19, 11.19, 0.9700001
0.08, 11.73, 0.39
0.23, 12.53, 1.05
0.11, 13.07, 0.48
-0.04, 13.22, -0.17
-0.46, 12.91, -2.04
-0.65, 12.49, -2.98
-0.84, 11.76, -4.09
-0.8, 10.61, -4.31
-1.11, 9.5, -6.66
-1.03, 9.08, -6.47
-1.0, 8.62, -6.62
-0.8, 8.47, -5.4
-0.8, 9.12, -5.01
-1.19, 9.43, -7.19
-1.07, 9.77, -6.25
-0.73, 10.77, -3.88
-0.8, 11.8, -3.88
-0.34, 12.57, -1.55
-0.34, 13.11, -1.49
-0.65, 12.95, -2.87
-0.61, 12.8, -2.73
-0.34, 12.15, -1.6
0.19, 11.07, 0.98
0.27, 10.84, 1.43
0.08, 9.73, 0.47
0.42, 9.43, 2.55
0.15, 9.04, 0.95
0.31, 8.89, 2.0
0.19, 9.2, 1.18
0.0, 9.7, 0.0
0.31, 10.38, 1.71
0.15, 11.27, 0.76
-0.08, 11.92, -0.38
0.11, 12.34, 0.51
-0.08, 12.61, -0.36
-0.23, 12.57, -1.05
-0.27, 12.88, -1.2
-0.57, 12.07, -2.7
-0.54, 10.96, -2.82
-0.42, 10.27, -2.34
-0.88, 9.35, -5.38
-0.8, 9.01, -5.07
-0.92, 8.78, -5.98
-0.9599999, 8.78, -6.24
-0.88, 9.47, -5.31
-0.8, 9.89, -4.62
-0.73, 10.19, -4.1
-0.69, 11.19, -3.53
-0.5, 11.76, -2.43
-0.34, 12.42, -1.57
-0.11, 12.49, -0.5
-0.73, 12.42, -3.36
-0.65, 12.3, -3.03
-0.46, 11.34, -2.32
0.04, 10.5, 0.22
0.11, 10.46, 0.6
-0.04, 9.7, -0.24
0.19, 9.31, 1.17
0.27, 9.12, 1.7
0.15, 9.08, 0.95
0.08, 9.47, 0.48
0.19, 10.15, 1.07
0.0, 10.73, 0.0
0.08, 11.5, 0.4
-0.11, 12.03, -0.52
0.04, 12.07, 0.19
0.27, 12.8, 1.21
-0.65, 12.26, -3.03
-0.57, 11.73, -2.78
-0.54, 11.0, -2.81
-0.8, 10.5, -4.36
-0.15, 9.85, -0.87
-0.61, 9.31, -3.75
-0.54, 9.27, -3.33
-1.03, 9.31, -6.31
-0.88, 9.04, -5.56
-0.8, 9.66, -4.73
-0.92, 10.0, -5.26
-0.69, 10.81, -3.65
-0.5, 11.38, -2.52
-0.38, 11.88, -1.83
-0.38, 11.92, -1.83
-0.04, 12.38, -0.19
-0.54, 11.92, -2.59
-0.23, 11.65, -1.13
-0.8, 10.92, -4.19
-0.54, 10.54, -2.93
0.34, 9.92, 1.96
0.11, 9.5, 0.66
-0.11, 9.43, -0.67
0.0, 9.54, 0.0
0.08, 10.12, 0.45
0.0, 10.35, 0.0
0.08, 11.04, 0.42
-0.11, 11.53, -0.55
-0.19, 11.92, -0.91
-0.19, 11.76, -0.93
-0.57, 12.03, -2.71
-0.57, 12.15, -2.69
-0.15, 11.57, -0.74
-0.8, 10.73, -4.26
-0.34, 9.85, -1.98
-0.15, 9.58, -0.9
-0.19, 9.27, -1.17
-0.84, 9.39, -5.11
-0.73, 9.62, -4.34
-0.88, 9.54, -5.27
-0.73, 9.7, -4.3
-0.69, 10.38, -3.8
-0.42, 10.96, -2.19
-0.27, 11.38, -1.36
-0.46, 11.84, -2.22
-0.38, 11.42, -1.91
-0.31, 11.73, -1.51
-0.15, 11.34, -0.76
-0.46, 11.23, -2.35
-0.38, 10.77, -2.02
0.08, 9.77, 0.47
0.04, 9.39, 0.24
0.23, 9.5, 1.39
0.27, 9.62, 1.61
0.0, 9.73, 0.0
0.04, 10.58, 0.22
-0.08, 10.69, -0.43
-0.27, 11.38, -1.36
-0.08, 11.27, -0.41
-0.23, 11.65, -1.13
-0.61, 11.42, -3.06
-0.04, 11.5, -0.2
-0.31, 11.11, -1.6
-0.5, 10.65, -2.69
-0.8, 9.81, -4.66
-1.03, 9.89, -5.95
-0.88, 9.77, -5.15
-0.73, 9.27, -4.5
-0.65, 9.73, -3.82
-0.46, 9.47, -2.78
-0.73, 9.73, -4.29
-0.73, 10.61, -3.94
-0.61, 10.88, -3.21
-0.57, 11.04, -2.96
-0.5, 11.3, -2.53
-0.42, 11.23, -2.14
-0.77, 11.11, -3.96
-0.61, 11.15, -3.13
-0.23, 10.61, -1.24
0.0, 10.0, 0.0
0.0, 9.81, 0.0
-0.04, 9.92, -0.23
-0.04, 9.73, -0.24
0.38, 9.89, 2.2
0.42, 9.92, 2.42
0.0, 10.23, 0.0
0.04, 10.58, 0.22
-0.38, 10.77, -2.02
-0.19, 11.42, -0.95
0.04, 11.34, 0.2
-0.34, 11.27, -1.73
0.19, 11.76, 0.93
-0.73, 10.84, -3.85
-0.57, 10.73, -3.04
-0.73, 10.27, -4.07
-0.8, 9.73, -4.7
-0.31, 9.73, -1.82
-0.69, 9.62, -4.1
-0.77, 9.73, -4.52
-0.46, 9.85, -2.67
-0.88, 9.96, -5.05
-0.5, 10.19, -2.81
-0.73, 10.73, -3.89
-0.42, 10.81, -2.22
-0.42, 11.38, -2.11
-0.31, 11.23, -1.58
-0.54, 11.19, -2.76
-0.46, 11.3, -2.33
-0.54, 10.77, -2.87
-0.34, 10.88, -1.79
-0.23, 10.31, -1.28
-0.11, 9.81, -0.64
-0.08, 9.89, -0.46
-0.11, 9.73, -0.65
-0.15, 9.85, -0.87
-0.31, 9.96, -1.78
0.08, 10.31, 0.44
-0.15, 10.35, -0.83
-0.04, 10.73, -0.21
-0.23, 10.96, -1.2
-0.19, 11.3, -0.9599999
-0.34, 11.04, -1.76
0.11, 10.81, 0.58
