1, 0, 0
0.04, 14.06, 0.16
0.27, 13.57, 1.14
-0.5, 13.26, -2.16
0.0, 13.49, 0.0
-0.92, 12.19, -4.32
-0.65, 11.15, -3.34
-0.38, 10.54, -2.06
-1.15, 8.55, -7.66
-0.65, 8.39, -4.43
-1.19, 8.09, -8.37
-1.07, 7.82, -7.79
-1.0, 9.35, -6.1
-1.11, 9.81, -6.46
-0.77, 10.5, -4.19
-0.73, 12.38, -3.37
-0.46, 12.07, -2.18
-0.5, 13.53, -2.12
-0.84, 13.41, -3.58
-0.08, 13.41, -0.34
-0.15, 12.88, -0.67
-0.23, 12.22, -1.08
-0.31, 10.84, -1.64
-0.38, 9.96, -2.18
0.77, 8.97, 4.91
0.42, 8.51, 2.83
0.15, 8.85, 0.9700001
0.27, 8.35, 1.85
0.31, 9.24, 1.92
0.0, 10.19, 0.0
0.34, 11.0, 1.77
0.23, 12.38, 1.06
0.04, 12.72, 0.18
-0.31, 13.07, -1.36
-0.15, 13.34, -0.64
-0.46, 12.72, -2.07
-0.38, 12.61, -1.73
-0.38, 11.69, -1.86
-0.65, 10.42, -3.57
-0.92, 9.62, -5.46
-0.84, 8.78, -5.46
-0.92, 8.47, -6.2
-0.84, 8.32, -5.77
-1.0, 9.01, -6.33
-0.9599999, 9.66, -5.68
-0.8, 10.08, -4.54
-0.77, 11.07, -3.98
-0.57, 11.53, -2.83
-0.23, 12.11, -1.09
-0.92, 13.22, -3.98
-0.73, 13.37, -3.13
-0.5, 12.84, -2.23
-0.38, 12.19, -1.79
0.19, 10.88, 1.0
0.08, 10.5, 0.44
0.31, 9.66, 1.84
0.11, 9.43, 0.67
0.38, 9.01, 2.42
0.15, 9.2, 0.93
0.46, 9.81, 2.68
0.46, 11.27, 2.34
0.69, 12.22, 3.23
-0.27, 12.57, -1.23
-0.27, 12.84, -1.2
-0.34, 12.61, -1.54
-0.61, 12.19, -2.86
-0.38, 11.53, -1.89
-0.61, 10.81, -3.23
-0.61, 10.15, -3.44
-0.77, 9.35, -4.71
-0.88, 9.04, -5.56
-0.84, 8.78, -5.46
-0.88, 9.16, -5.49
-0.88, 9.08, -5.54
-0.8, 9.7, -4.71
-0.77, 10.27, -4.29
-0.77, 11.15, -3.95
-0.42, 11.84, -2.03
-0.8, 12.26, -3.73
-0.54, 12.53, -2.47
-0.69, 12.38, -3.19
-0.9599999, 12.3, -4.46
0.31, 11.42, 1.55
-0.23, 11.07, -1.19
0.04, 10.08, 0.23
0.19, 9.62, 1.13
0.04, 9.5, 0.24
0.23, 8.81, 1.5
0.15, 9.39, 0.92
0.27, 9.5, 1.63
0.15, 9.96, 0.86
0.11, 10.84, 0.58
-0.08, 11.23, -0.41
0.11, 12.22, 0.52
0.04, 12.19, 0.19
-0.15, 12.42, -0.69
-0.46, 12.03, -2.19
-0.54, 11.53, -2.68
-0.84, 10.84, -4.43
-0.77, 10.5, -4.19
-0.84, 10.04, -4.78
-0.88, 9.54, -5.27
-0.77, 9.27, -4.75
-0.8, 9.01, -5.07
-0.73, 9.2, -4.54
-0.84, 9.58, -5.01
-0.65, 10.19, -3.65
-0.69, 10.81, -3.65
-0.69, 11.23, -3.52
-0.8, 11.8, -3.88
-0.65, 11.99, -3.1
-0.57, 12.03, -2.71
-0.19, 11.84, -0.92
-0.04, 11.5, -0.2
0.04, 11.0, 0.21
0.04, 10.35, 0.22
0.0, 9.77, 0.0
0.08, 9.39, 0.49
0.27, 9.58, 1.61
0.19, 10.0, 1.09
0.19, 10.46, 1.04
-0.04, 11.0, -0.21
-0.19, 11.38, -0.9599999
0.15, 11.61, 0.74
0.0, 11.84, 0.0
-0.31, 11.88, -1.49
-0.46, 11.27, -2.34
-0.8, 11.3, -4.05
-0.11, 10.69, -0.59
-0.69, 9.92, -3.98
-0.61, 9.35, -3.73
-0.73, 9.81, -4.26
-0.77, 9.5, -4.63
-0.69, 9.16, -4.31
-0.8, 9.43, -4.85
-0.92, 9.77, -5.38
-0.77, 10.5, -4.19
-0.84, 10.88, -4.41
-0.73, 11.27, -3.71
-0.31, 11.73, -1.51
-0.42, 11.61, -2.07
-0.08, 11.73, -0.39
0.0, 11.34, 0.0
-0.11, 11.15, -0.57
-0.23, 10.54, -1.25
-0.11, 10.31, -0.61
-0.08, 9.85, -0.47
-0.08, 9.62, -0.48
0.04, 9.43, 0.24
0.19, 9.62, 1.13
0.08, 9.96, 0.46
0.11, 10.27, 0.61
0.11, 10.61, 0.59
0.0, 11.11, 0.0
-0.08, 11.3, -0.41
-0.19, 11.57, -0.94
-0.23, 11.73, -1.12
-0.42, 11.46, -2.1
-0.27, 11.11, -1.39
-0.54, 10.73, -2.88
-0.5, 10.19, -2.81
-0.54, 9.81, -3.15
-0.61, 9.43, -3.7
-0.61, 9.54, -3.66
-0.77, 9.54, -4.61
-0.9599999, 9.58, -5.72
-0.77, 9.92, -4.44
-0.61, 10.42, -3.35
-0.65, 10.65, -3.49
-0.73, 11.07, -3.77
-0.61, 11.53, -3.03
-0.46, 11.5, -2.29
-0.42, 11.27, -2.13
-0.04, 10.88, -0.21
-0.04, 10.61, -0.22
-0.27, 10.15, -1.52
-0.04, 9.92, -0.23
-0.08, 9.81, -0.47
-0.19, 9.58, -1.14
0.11, 9.81, 0.64
-0.08, 9.92, -0.46
-0.08, 10.19, -0.45
0.0, 10.77, 0.0
0.0, 10.77, 0.0
-0.04, 11.19, -0.2
-0.04, 11.42, -0.2
-0.19, 11.3, -0.9599999
-0.31, 11.38, -1.56
-0.42, 11.19, -2.15
-0.54, 10.69, -2.89
-0.65, 10.23, -3.64
-0.5, 9.92, -2.89
-0.54, 9.77, -3.16
-0.69, 9.66, -4.09
-0.77, 9.62, -4.58
-0.57, 9.62, -3.39
-0.65, 9.85, -3.78
-0.65, 10.15, -3.66
-0.65, 10.65, -3.49
-0.54, 10.96, -2.82
-0.73, 11.23, -3.72
-0.57, 11.27, -2.9
-0.31, 11.38, -1.56
-0.34, 11.04, -1.76
-0.23, 10.92, -1.21
-0.19, 10.58, -1.03
-0.08, 10.27, -0.45
-0.31, 9.77, -1.82
0.04, 9.73, 0.24
0.34, 9.81, 1.98
-0.08, 10.08, -0.45
0.0, 10.38, 0.0
0.04, 10.31, 0.22
-0.04, 10.58, -0.22
0.0, 10.96, 0.0
-0.11, 11.15, -0.57
-0.23, 11.3, -1.17
-0.31, 11.19, -1.59
-0.23, 10.88, -1.21
-0.73, 10.65, -3.92
-0.38, 10.27, -2.12
-0.46, 10.19, -2.58
-0.46, 9.81, -2.68
-0.54, 9.81, -3.15
-0.77, 9.85, -4.47
-0.61, 9.7, -3.6
-0.73, 9.85, -4.24
-0.61, 10.15, -3.44
-0.65, 10.42, -3.57
-0.5, 10.73, -2.67
-0.54, 11.04, -2.8
-0.42, 11.15, -2.16
-0.38, 11.07, -1.97
-0.73, 11.0, -3.8
0.0, 10.84, 0.0
-0.04, 10.61, -0.22
-0.23, 10.23, -1.29
-0.11, 10.12, -0.62
-0.11, 9.89, -0.64
-0.04, 9.85, -0.23
0.11, 9.96, 0.63
-0.04, 10.04, -0.23
-0.08, 10.08, -0.45
0.04, 10.42, 0.22
0.0, 10.58, 0.0
-0.11, 10.81, -0.58
-0.23, 10.96, -1.2
-0.23, 10.88, -1.21
-0.38, 11.0, -1.98
-0.5, 10.84, -2.64
-0.38, 10.54, -2.06
-0.54, 10.46, -2.96
-0.5, 10.04, -2.85
-0.61, 9.89, -3.53
-0.57, 9.81, -3.33
-0.57, 9.77, -3.34
-0.65, 9.89, -3.76
-0.69, 9.85, -4.01
-0.57, 9.92, -3.29
-0.5, 10.5, -2.73
-0.69, 10.65, -3.71
-0.5, 10.92, -2.62
-0.42, 10.81, -2.22
-0.34, 10.88, -1.79
-0.5, 10.92, -2.62
-0.11, 10.69, -0.59
0.0, 10.77, 0.0
-0.31, 10.35, -1.72
-0.27, 10.12, -1.53
-0.04, 9.92, -0.23
0.0, 9.85, 0.0
0.0, 9.85, 0.0
-0.11, 10.0, -0.63
0.04, 10.12, 0.23
0.0, 10.38, 0.0
-0.04, 10.54, -0.22
-0.04, 10.69, -0.21
-0.15, 10.81, -0.79
-0.27, 10.84, -1.43
-0.31, 10.73, -1.65
-0.38, 10.73, -2.03
-0.46, 10.46, -2.52
-0.54, 10.42, -2.97
-0.5, 10.23, -2.8
-0.54, 9.96, -3.1
-0.54, 9.81, -3.15
-0.61, 9.85, -3.54
-0.73, 9.77, -4.27
-0.61, 9.85, -3.54
-0.54, 10.23, -3.02
-0.65, 10.38, -3.58
-0.54, 10.5, -2.94
-0.5, 10.65, -2.69
-0.38, 10.77, -2.02
-0.31, 10.73, -1.65
-0.34, 10.73, -1.81
-0.15, 10.73, -0.8
-0.31, 10.5, -1.69
-0.31, 10.35, -1.72
-0.15, 10.12, -0.85
-0.08, 10.08, -0.45
-0.11, 10.0, -0.63
